,"('B', 'B')","('B', 'L')","('B', 'E')","('B', 'D')","('B', 'G')","('B', 'J')","('B', 'K')","('B', 'M')","('B', 'F')","('B', 'N')","('B', 'C')","('B', 'O')","('B', 'A')","('B', 'H')","('B', 'I')","('L', 'B')","('L', 'L')","('L', 'E')","('L', 'D')","('L', 'G')","('L', 'J')","('L', 'K')","('L', 'M')","('L', 'F')","('L', 'N')","('L', 'C')","('L', 'O')","('L', 'A')","('L', 'H')","('L', 'I')","('E', 'B')","('E', 'L')","('E', 'E')","('E', 'D')","('E', 'G')","('E', 'J')","('E', 'K')","('E', 'M')","('E', 'F')","('E', 'N')","('E', 'C')","('E', 'O')","('E', 'A')","('E', 'H')","('E', 'I')","('D', 'B')","('D', 'L')","('D', 'E')","('D', 'D')","('D', 'G')","('D', 'J')","('D', 'K')","('D', 'M')","('D', 'F')","('D', 'N')","('D', 'C')","('D', 'O')","('D', 'A')","('D', 'H')","('D', 'I')","('G', 'B')","('G', 'L')","('G', 'E')","('G', 'D')","('G', 'G')","('G', 'J')","('G', 'K')","('G', 'M')","('G', 'F')","('G', 'N')","('G', 'C')","('G', 'O')","('G', 'A')","('G', 'H')","('G', 'I')","('J', 'B')","('J', 'L')","('J', 'E')","('J', 'D')","('J', 'G')","('J', 'J')","('J', 'K')","('J', 'M')","('J', 'F')","('J', 'N')","('J', 'C')","('J', 'O')","('J', 'A')","('J', 'H')","('J', 'I')","('K', 'B')","('K', 'L')","('K', 'E')","('K', 'D')","('K', 'G')","('K', 'J')","('K', 'K')","('K', 'M')","('K', 'F')","('K', 'N')","('K', 'C')","('K', 'O')","('K', 'A')","('K', 'H')","('K', 'I')","('M', 'B')","('M', 'L')","('M', 'E')","('M', 'D')","('M', 'G')","('M', 'J')","('M', 'K')","('M', 'M')","('M', 'F')","('M', 'N')","('M', 'C')","('M', 'O')","('M', 'A')","('M', 'H')","('M', 'I')","('F', 'B')","('F', 'L')","('F', 'E')","('F', 'D')","('F', 'G')","('F', 'J')","('F', 'K')","('F', 'M')","('F', 'F')","('F', 'N')","('F', 'C')","('F', 'O')","('F', 'A')","('F', 'H')","('F', 'I')","('N', 'B')","('N', 'L')","('N', 'E')","('N', 'D')","('N', 'G')","('N', 'J')","('N', 'K')","('N', 'M')","('N', 'F')","('N', 'N')","('N', 'C')","('N', 'O')","('N', 'A')","('N', 'H')","('N', 'I')","('C', 'B')","('C', 'L')","('C', 'E')","('C', 'D')","('C', 'G')","('C', 'J')","('C', 'K')","('C', 'M')","('C', 'F')","('C', 'N')","('C', 'C')","('C', 'O')","('C', 'A')","('C', 'H')","('C', 'I')","('O', 'B')","('O', 'L')","('O', 'E')","('O', 'D')","('O', 'G')","('O', 'J')","('O', 'K')","('O', 'M')","('O', 'F')","('O', 'N')","('O', 'C')","('O', 'O')","('O', 'A')","('O', 'H')","('O', 'I')","('A', 'B')","('A', 'L')","('A', 'E')","('A', 'D')","('A', 'G')","('A', 'J')","('A', 'K')","('A', 'M')","('A', 'F')","('A', 'N')","('A', 'C')","('A', 'O')","('A', 'A')","('A', 'H')","('A', 'I')","('H', 'B')","('H', 'L')","('H', 'E')","('H', 'D')","('H', 'G')","('H', 'J')","('H', 'K')","('H', 'M')","('H', 'F')","('H', 'N')","('H', 'C')","('H', 'O')","('H', 'A')","('H', 'H')","('H', 'I')","('I', 'B')","('I', 'L')","('I', 'E')","('I', 'D')","('I', 'G')","('I', 'J')","('I', 'K')","('I', 'M')","('I', 'F')","('I', 'N')","('I', 'C')","('I', 'O')","('I', 'A')","('I', 'H')","('I', 'I')"
23,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
24,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
25,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
26,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
27,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
28,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
29,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
30,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
31,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
32,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
33,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
34,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
35,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
36,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
37,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,0.0,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
38,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,0.0,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
39,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
40,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
41,,0.0,,0.0,,,,,0.0,11.777919007789142,,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
42,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
43,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
44,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,4.96921177879121,,,,
45,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
46,,0.0,,0.0,,,,,0.0,11.777919007789142,0.0,,,,,0.0,,,0.0,,,,,8.056943309131281,0.0,,,,10.329896434779279,,,,,,8.364480681578453,,,,,5.478070154289215,0.0,,,4.224008149292806,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,8.364480681578453,,,,,0.0,,,,,,4.306135258436866,,,,,,,,,,4.39016893654157,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,10.264227896467698,0.0,11.128490477670148,,,,,0.0,8.056943309131281,,0.0,,4.39016893654157,0.0,10.264227896467698,,0.0,,,,,0.0,11.777919007789142,0.0,5.478070154289215,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,11.128490477670148,,0.0,,,,,4.96921177879121,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.329896434779279,4.224008149292806,0.0,4.306135258436866,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,4.96921177879121,,,0.0,
