,"('H', 'H')","('H', 'E')","('H', 'A')","('H', 'B')","('H', 'F')","('H', 'G')","('H', 'I')","('H', 'D')","('H', 'C')","('H', 'J')","('E', 'H')","('E', 'E')","('E', 'A')","('E', 'B')","('E', 'F')","('E', 'G')","('E', 'I')","('E', 'D')","('E', 'C')","('E', 'J')","('A', 'H')","('A', 'E')","('A', 'A')","('A', 'B')","('A', 'F')","('A', 'G')","('A', 'I')","('A', 'D')","('A', 'C')","('A', 'J')","('B', 'H')","('B', 'E')","('B', 'A')","('B', 'B')","('B', 'F')","('B', 'G')","('B', 'I')","('B', 'D')","('B', 'C')","('B', 'J')","('F', 'H')","('F', 'E')","('F', 'A')","('F', 'B')","('F', 'F')","('F', 'G')","('F', 'I')","('F', 'D')","('F', 'C')","('F', 'J')","('G', 'H')","('G', 'E')","('G', 'A')","('G', 'B')","('G', 'F')","('G', 'G')","('G', 'I')","('G', 'D')","('G', 'C')","('G', 'J')","('I', 'H')","('I', 'E')","('I', 'A')","('I', 'B')","('I', 'F')","('I', 'G')","('I', 'I')","('I', 'D')","('I', 'C')","('I', 'J')","('D', 'H')","('D', 'E')","('D', 'A')","('D', 'B')","('D', 'F')","('D', 'G')","('D', 'I')","('D', 'D')","('D', 'C')","('D', 'J')","('C', 'H')","('C', 'E')","('C', 'A')","('C', 'B')","('C', 'F')","('C', 'G')","('C', 'I')","('C', 'D')","('C', 'C')","('C', 'J')","('J', 'H')","('J', 'E')","('J', 'A')","('J', 'B')","('J', 'F')","('J', 'G')","('J', 'I')","('J', 'D')","('J', 'C')","('J', 'J')"
49,,8.701809671168826,5.297972194380703,11.981393949882268,,,13.218025940068083,,,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
50,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,,,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
51,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
52,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
53,,8.701809671168826,,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,,,,,13.921795677048454,10.904925124490397,,,12.415504997598328,,11.981393949882268,,,,13.094304566778266,12.588073671297673,7.7787134167164185,,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,,6.022102765198487,,,9.011647870223289,,,,,12.759999115462449,,13.664836667552699,,
54,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
55,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
56,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
57,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
58,,,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,,,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
59,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,,,11.881619584333132,13.341104266407502,,12.588073671297673,,,,,,12.759999115462449,,,,,7.448109251514262,,,14.852215206607578,,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,,,5.96716376833464,12.415504997598328,,,,,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,,,
60,,,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
61,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
62,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,,,,,,,12.759999115462449,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
63,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
64,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
65,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
66,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
67,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,12.759999115462449,,13.664836667552699,,
68,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,,13.664836667552699,,
69,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,,13.664836667552699,,
70,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,,12.588073671297673,,,,,12.297317866938178,,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,,13.664836667552699,,
71,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,,,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,,13.664836667552699,,
72,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
73,,8.701809671168826,,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
74,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
75,,8.701809671168826,5.297972194380703,11.981393949882268,,,13.218025940068083,7.278982756515468,,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
76,,8.701809671168826,5.297972194380703,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,5.297972194380703,,,11.394267984578835,13.921795677048454,10.904925124490397,,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,11.037260313668911,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,11.037260313668911,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
77,,8.701809671168826,,11.981393949882268,,11.881619584333132,13.218025940068083,7.278982756515468,6.248261628532093,9.011647870223289,8.701809671168826,,,,,13.341104266407502,,13.85451747936807,5.96716376833464,,,,,11.394267984578835,13.921795677048454,10.904925124490397,7.326608933907396,,12.415504997598328,5.265359696838637,11.981393949882268,,11.394267984578835,,13.094304566778266,12.588073671297673,7.7787134167164185,10.449414806032166,,,,,13.921795677048454,13.094304566778266,,,7.448109251514262,,,,11.881619584333132,13.341104266407502,10.904925124490397,12.588073671297673,,,,,12.297317866938178,12.759999115462449,13.218025940068083,,7.326608933907396,7.7787134167164185,7.448109251514262,,,14.852215206607578,5.788001980784582,7.109828435863265,7.278982756515468,13.85451747936807,,10.449414806032166,,,14.852215206607578,,6.022102765198487,13.664836667552699,6.248261628532093,5.96716376833464,12.415504997598328,,,12.297317866938178,5.788001980784582,6.022102765198487,,,9.011647870223289,,5.265359696838637,,,,7.109828435863265,13.664836667552699,,
